seed_x,seed_y
0.944332,0.00426489
0.998262,0.741221
0.747304,0.351297
0.774747,0.0814501
0.919935,0.294085
0.555945,0.103441
0.344819,0.557853
0.845635,0.37604
0.422133,0.539851
0.703552,0.909838
0.0349607,0.239889
0.105628,0.90629
0.35446,0.465113
0.409624,0.253893
0.00326893,0.345828
0.485242,0.956279
0.576668,0.764612
0.394898,0.859294
0.284297,0.755509
0.90533,0.944623
0.119539,0.00291739
0.777933,0.349487
0.871616,0.181382
0.480653,0.38677
0.385423,0.897013
0.127695,0.557757
0.763031,0.722967
0.810603,0.879604
0.802888,0.631279
0.253087,0.882362
