seed_x,seed_y
0.584946,0.256906
0.667946,0.893714
0.984451,0.625578
0.70981,0.276804
0.615866,0.0623502
0.647299,0.296313
0.0145796,0.310133
0.852297,0.427668
0.59877,0.834268
0.613268,0.868217
0.232466,0.531354
0.405571,0.793268
0.581655,0.429152
0.636078,0.156585
0.040781,0.0384426
0.412621,0.715172
0.78474,0.702639
0.0538562,0.400399
0.578166,0.926933
0.894539,0.999082
0.201039,0.0681589
0.512034,0.0274254
0.926351,0.305306
0.270888,0.189973
0.388146,0.955508
0.164805,0.925337
0.824617,0.259902
0.428815,0.704805
0.637402,0.48519
0.217563,0.919732
