seed_x,seed_y
0.480125,0.313346
0.594153,0.813655
0.925164,0.686853
0.695303,0.355697
0.512875,0.0105795
0.667708,0.339401
0.0933866,0.254791
0.853786,0.439201
0.638231,0.900043
0.593098,0.819658
0.27659,0.596468
0.472579,0.727339
0.632411,0.421118
0.68667,0.134846
0.0491614,0.0351725
0.396397,0.661308
0.831225,0.688794
0.153327,0.297879
0.643817,0.96523
0.892128,0.988075
0.272352,0.0837278
0.452631,0.109904
0.882142,0.332991
0.224026,0.146007
0.388754,0.923182
0.229746,0.991814
0.838376,0.156451
0.343523,0.613036
0.600432,0.452553
0.209627,0.876134
