seed_x,seed_y
0.984263,0.0257662
0.97015,0.77172
0.76989,0.37464
0.769221,0.0513956
0.959169,0.274363
0.56372,0.119855
0.314797,0.536771
0.846202,0.380434
0.437166,0.564907
0.695868,0.928336
0.0517696,0.264694
0.131155,0.931406
0.373795,0.462053
0.428897,0.245611
0.00646145,0.319668
0.479062,0.93576
0.594376,0.759337
0.357004,0.820239
0.309307,0.770098
0.904411,0.949258
0.0923724,0.00440015
0.755304,0.318066
0.888458,0.191929
0.462801,0.370021
0.385654,0.909327
0.102956,0.589041
0.768272,0.683557
0.778111,0.914564
0.788804,0.618846
0.250063,0.898971
