seed_x,seed_y
0.120739,0.506858
0.341145,0.539169
0.721896,0.896941
0.645564,0.626189
0.159763,0.168357
0.737682,0.487133
0.363582,0.0650473
0.858888,0.478746
0.773526,0.868722
0.523944,0.653172
0.42787,0.819718
0.702322,0.501295
0.806433,0.393572
0.860125,0.0603127
0.0778941,0.270617
0.340773,0.476631
0.990599,0.641325
0.494368,0.0537853
0.868908,0.903226
0.883862,0.946361
0.516854,0.137107
0.248961,0.39269
0.730569,0.427911
0.0633566,0.00782976
0.39084,0.812348
0.452404,0.710264
0.885548,0.205713
0.0510906,0.298399
0.473677,0.340653
0.182418,0.726656
