seed_x,seed_y
0.490108,0.307971
0.601181,0.82128
0.930811,0.681018
0.696685,0.348184
0.522684,0.0155101
0.665765,0.335298
0.0858812,0.260062
0.853644,0.438103
0.634472,0.893778
0.595019,0.824283
0.272387,0.590267
0.466197,0.733618
0.627577,0.421883
0.681851,0.136917
0.0483632,0.0286324
0.397942,0.666438
0.826797,0.690112
0.143853,0.307643
0.637565,0.961583
0.892358,0.989233
0.26556,0.0822451
0.458288,0.102049
0.886352,0.330355
0.228489,0.150194
0.388696,0.92626
0.223561,0.999635
0.837065,0.166303
0.351646,0.621776
0.603953,0.455661
0.210383,0.880286
