seed_x,seed_y
0.405253,0.353661
0.541443,0.756471
0.882817,0.730622
0.684941,0.41205
0.43931,0.0278364
0.682286,0.370179
0.149677,0.215261
0.854849,0.44744
0.666417,0.947024
0.578691,0.784974
0.308106,0.642979
0.520442,0.680246
0.668666,0.415379
0.722806,0.119319
0.0551473,0.0842234
0.384809,0.622834
0.864428,0.678904
0.224377,0.224651
0.690711,0.992585
0.890406,0.979384
0.32329,0.0948485
0.410199,0.168818
0.850564,0.352766
0.190553,0.114603
0.389188,0.900091
0.276133,0.933158
0.848203,0.0825575
0.2826,0.547486
0.574025,0.42924
0.203958,0.844993
