seed_x,seed_y
0.340363,0.388601
0.495761,0.706911
0.846115,0.768554
0.67596,0.460888
0.375554,0.0598849
0.69492,0.396853
0.198463,0.181002
0.85577,0.45458
0.690845,0.987742
0.566205,0.754914
0.335421,0.683288
0.561924,0.639433
0.700086,0.410406
0.754124,0.105861
0.0603352,0.126734
0.374766,0.589489
0.893204,0.670334
0.285954,0.161187
0.731353,0.983467
0.888914,0.971853
0.367436,0.104486
0.373426,0.219877
0.823197,0.369905
0.161544,0.0873865
0.389565,0.88008
0.316335,0.882322
0.856721,0.0185166
0.229799,0.490677
0.551139,0.409036
0.199046,0.818004
