seed_x,seed_y
0.834519,0.0580183
0.920954,0.65735
0.685194,0.287103
0.789945,0.1641
0.812039,0.348321
0.534564,0.0583006
0.427378,0.61583
0.844076,0.363957
0.380793,0.470944
0.724682,0.858967
0.0139495,0.171674
0.0354291,0.837221
0.301286,0.47353
0.356625,0.276667
0.00566332,0.41777
0.502239,0.987059
0.52797,0.779116
0.499105,0.966695
0.215519,0.715388
0.907855,0.931877
0.194248,0.0192278
0.840165,0.435894
0.825302,0.152378
0.529747,0.432829
0.384785,0.863147
0.195729,0.471728
0.748617,0.831343
0.899958,0.783465
0.841618,0.66547
0.261401,0.836688
