seed_x,seed_y
0.714724,0.122522
0.836618,0.565855
0.617438,0.217074
0.806525,0.254263
0.694336,0.407488
0.51124,0.00905672
0.517443,0.679077
0.842375,0.350776
0.335694,0.395773
0.747733,0.803472
0.0643763,0.0972573
0.0418108,0.761873
0.243279,0.482712
0.298807,0.301511
0.0152409,0.496251
0.520781,0.9255
0.474845,0.794939
0.612786,0.908113
0.140489,0.67162
0.910611,0.917972
0.275748,0.0370209
0.908054,0.530156
0.774778,0.120738
0.583304,0.483075
0.38409,0.826202
0.269948,0.377878
0.732893,0.949572
0.997436,0.678586
0.88387,0.702769
0.270471,0.786862
