seed_x,seed_y
0.265491,0.428916
0.443051,0.649726
0.803768,0.812322
0.665598,0.517241
0.301989,0.0968639
0.709498,0.42763
0.254754,0.141472
0.856833,0.462818
0.719032,0.959553
0.551798,0.720229
0.366938,0.729798
0.609787,0.592341
0.736341,0.404667
0.790261,0.0903333
0.0663211,0.175785
0.363177,0.551015
0.926407,0.660444
0.357004,0.0879584
0.778247,0.956112
0.887192,0.963162
0.418374,0.115607
0.330994,0.27879
0.791619,0.38968
0.128071,0.0559825
0.389999,0.85699
0.362722,0.823666
0.866548,0.0628526
0.168876,0.425128
0.524731,0.385724
0.193377,0.786862
