seed_x,seed_y
0.285457,0.418165
0.457107,0.664975
0.81506,0.800651
0.668361,0.502213
0.321606,0.0870029
0.705611,0.419423
0.239743,0.152013
0.856549,0.460621
0.711515,0.972081
0.55564,0.729478
0.358533,0.717395
0.597023,0.604899
0.726673,0.406197
0.780624,0.094474
0.0647249,0.162705
0.366267,0.561274
0.917553,0.663081
0.338058,0.107486
0.765742,0.963407
0.887651,0.96548
0.40479,0.112642
0.342309,0.26308
0.80004,0.384406
0.136997,0.0643569
0.389884,0.863147
0.350352,0.839308
0.863928,0.0431477
0.185122,0.442607
0.531773,0.391941
0.194889,0.795167
