seed_x,seed_y
0.899408,0.0875827
0.889328,0.859403
0.834823,0.441751
0.753332,0.0401251
0.924839,0.217662
0.586073,0.167048
0.228485,0.476159
0.847832,0.393066
0.480386,0.636946
0.673777,0.981519
0.100095,0.33601
0.204545,0.991057
0.429386,0.453254
0.484305,0.221802
0.01564,0.244456
0.461293,0.876765
0.645287,0.744174
0.248061,0.707957
0.381211,0.812042
0.901771,0.962583
0.014268,0.0214519
0.690243,0.227732
0.936877,0.222251
0.411475,0.321869
0.386321,0.944732
0.0318289,0.67898
0.783341,0.570254
0.684694,0.980114
0.748313,0.583101
0.241371,0.946721
