seed_x,seed_y
0.280466,0.420853
0.453593,0.661163
0.812237,0.803569
0.66767,0.50597
0.316702,0.0894681
0.706583,0.421475
0.243495,0.149378
0.85662,0.46117
0.713395,0.968949
0.554679,0.727166
0.360635,0.720496
0.600214,0.601759
0.72909,0.405815
0.783034,0.0934388
0.0651239,0.165975
0.365495,0.558709
0.919766,0.662422
0.342794,0.102604
0.768868,0.961583
0.887536,0.9649
0.408186,0.113383
0.339481,0.267007
0.797935,0.385725
0.134765,0.0622633
0.389913,0.861608
0.353445,0.835397
0.864583,0.0480739
0.181061,0.438237
0.530013,0.390386
0.194511,0.793091
