seed_x,seed_y
0.929357,0.0714566
0.910412,0.836529
0.817884,0.424244
0.757477,0.0175843
0.954265,0.232453
0.580242,0.154737
0.251001,0.491971
0.847407,0.389771
0.469112,0.618153
0.67954,0.967646
0.0874886,0.317406
0.1854,0.984778
0.414884,0.455549
0.469851,0.228013
0.0132456,0.264077
0.465928,0.892155
0.632006,0.748129
0.276481,0.737248
0.362454,0.8011
0.90246,0.959107
0.0346431,0.0170036
0.707216,0.251297
0.924246,0.214341
0.424865,0.33443
0.386147,0.935496
0.0503837,0.655518
0.77941,0.599811
0.709064,0.988854
0.758876,0.592426
0.243639,0.934265
