seed_x,seed_y
0.0508587,0.544486
0.291949,0.485796
0.682371,0.937792
0.635893,0.678784
0.0911024,0.20287
0.751288,0.515859
0.41612,0.0281527
0.85988,0.486435
0.799833,0.824872
0.510498,0.6208
0.457286,0.863128
0.746994,0.457342
0.84027,0.388216
0.893852,0.0458201
0.0834811,0.316398
0.329957,0.440722
0.977318,0.632095
0.560683,0.122132
0.912676,0.877694
0.882255,0.93825
0.564396,0.147486
0.209358,0.447677
0.701097,0.446368
0.0321153,0.0371401
0.391245,0.790797
0.495698,0.655518
0.894721,0.274681
0.010475,0.23722
0.44903,0.318895
0.177127,0.69759
