seed_x,seed_y
0.0708245,0.533735
0.306005,0.501046
0.693664,0.92612
0.638656,0.663757
0.11072,0.193009
0.7474,0.507651
0.401109,0.038694
0.859597,0.484238
0.792317,0.8374
0.514339,0.630049
0.448882,0.850725
0.734231,0.4699
0.830602,0.389747
0.884216,0.0499609
0.0818848,0.303317
0.333047,0.450981
0.986172,0.634732
0.541736,0.102604
0.900171,0.884989
0.882715,0.940567
0.550812,0.144521
0.220673,0.431966
0.709518,0.441095
0.0410414,0.0287657
0.391129,0.796955
0.483328,0.67116
0.8921,0.254976
0.010475,0.2547
0.456072,0.325112
0.178639,0.705895
