seed_x,seed_y
0.569971,0.200465
0.734712,0.455298
0.535566,0.132455
0.826559,0.363211
0.55211,0.478981
0.483056,0.0521451
0.626272,0.755501
0.84032,0.334848
0.281199,0.304941
0.775587,0.736415
0.125309,0.00733739
0.134346,0.670828
0.173187,0.493806
0.228944,0.331531
0.0268138,0.591084
0.543186,0.851116
0.410651,0.814058
0.750151,0.766539
0.049827,0.618734
0.91394,0.901171
0.374228,0.058521
0.990087,0.644056
0.713728,0.0825059
0.648018,0.543789
0.38325,0.781561
0.35963,0.264476
0.713893,0.905236
0.87965,0.551856
0.934924,0.747839
0.281431,0.726656
