seed_x,seed_y
0.714724,0.187026
0.75931,0.992834
0.93928,0.549713
0.727772,0.179127
0.743379,0.126447
0.622031,0.242965
0.0896339,0.378652
0.850455,0.413388
0.549913,0.752834
0.63824,0.928337
0.177837,0.450736
0.322608,0.874895
0.518814,0.439098
0.573442,0.1835
0.0304053,0.123464
0.432708,0.781862
0.727188,0.71978
0.0728029,0.527328
0.496883,0.879518
0.897524,0.984019
0.112747,0.048883
0.585581,0.0824115
0.981085,0.27103
0.328908,0.244406
0.387392,0.995531
0.0844008,0.823666
0.807583,0.387984
0.534416,0.818425
0.683175,0.525598
0.227389,0.97371
