seed_x,seed_y
0.779613,0.152087
0.804992,0.950899
0.902579,0.51178
0.736752,0.130289
0.807135,0.158496
0.609397,0.216291
0.138419,0.412911
0.849533,0.406248
0.525485,0.712116
0.650726,0.958396
0.150522,0.410427
0.281126,0.915709
0.487393,0.444072
0.542123,0.196957
0.0252175,0.165975
0.442751,0.815206
0.698412,0.728351
0.13438,0.590792
0.456241,0.85581
0.899016,0.976488
0.0686015,0.0392451
0.622354,0.13347
0.987401,0.253891
0.357918,0.271623
0.387016,0.981677
0.0441988,0.77283
0.799065,0.452025
0.587216,0.875234
0.706061,0.545802
0.232302,0.996547
