seed_x,seed_y
0.385287,0.364412
0.527387,0.741221
0.871524,0.742293
0.682178,0.427077
0.419693,0.0376975
0.686174,0.378386
0.164688,0.20472
0.855132,0.449637
0.673934,0.959553
0.574849,0.775725
0.316511,0.655381
0.533206,0.667688
0.678333,0.413849
0.732442,0.115178
0.0567436,0.0973037
0.381719,0.612574
0.873282,0.676267
0.243324,0.205123
0.703216,0.99988
0.889947,0.977067
0.336873,0.097814
0.398884,0.184528
0.842144,0.35804
0.181627,0.106229
0.389304,0.893934
0.288503,0.917516
0.850824,0.0628526
0.266353,0.530006
0.566983,0.423024
0.202447,0.836688
