seed_x,seed_y
0.979272,0.0230786
0.973664,0.767908
0.767066,0.371722
0.769911,0.0551524
0.954265,0.276828
0.562748,0.117804
0.31855,0.539406
0.846132,0.379885
0.435287,0.561775
0.696829,0.926024
0.0496685,0.261593
0.127964,0.928267
0.371378,0.462435
0.426488,0.246646
0.00606239,0.322938
0.479834,0.938325
0.592162,0.759997
0.361741,0.825121
0.306181,0.768275
0.904526,0.948678
0.0957682,0.00365877
0.758132,0.321994
0.886352,0.19061
0.465032,0.372115
0.385625,0.907788
0.106048,0.58513
0.767617,0.688483
0.782172,0.910194
0.790564,0.6204
0.250441,0.896895
