seed_x,seed_y
0.984263,0.0418923
0.949066,0.794594
0.786829,0.392147
0.765076,0.0288547
0.988595,0.259571
0.569551,0.132166
0.292281,0.520959
0.846628,0.383729
0.448441,0.5837
0.690105,0.94221
0.0643763,0.283298
0.150301,0.950243
0.388297,0.459757
0.443351,0.2394
0.00885584,0.300047
0.474426,0.92037
0.607657,0.755382
0.328584,0.790948
0.328065,0.78104
0.903723,0.952734
0.0719974,0.00884843
0.738331,0.294501
0.901089,0.199839
0.449412,0.35746
0.385828,0.918563
0.0844008,0.612503
0.772203,0.654
0.753741,0.940784
0.778241,0.609521
0.247796,0.911428
