seed_x,seed_y
0.240534,0.442354
0.425481,0.630664
0.789652,0.826912
0.662144,0.536025
0.277467,0.10919
0.714357,0.437889
0.273517,0.128295
0.857187,0.465564
0.728427,0.943892
0.546995,0.708668
0.377443,0.745301
0.625741,0.576643
0.748426,0.402754
0.802306,0.0851573
0.0683165,0.192135
0.359314,0.53819
0.937474,0.657148
0.380688,0.063549
0.793878,0.946994
0.886618,0.960265
0.435353,0.119314
0.316851,0.298428
0.781094,0.396271
0.116913,0.0455145
0.390144,0.849293
0.378184,0.804114
0.869824,0.0874838
0.148568,0.403278
0.515929,0.377953
0.191488,0.776482
