seed_x,seed_y
0.929357,0.00695256
0.98772,0.729784
0.738835,0.342543
0.77682,0.0927205
0.905222,0.301481
0.55303,0.0972853
0.356077,0.565759
0.845423,0.374393
0.416496,0.530454
0.706433,0.902901
0.0286573,0.230587
0.0960557,0.896872
0.347209,0.466261
0.402397,0.256998
0.00207174,0.355638
0.48756,0.963974
0.570027,0.766589
0.409108,0.87394
0.274918,0.750038
0.905674,0.942885
0.129727,0.00514153
0.78642,0.36127
0.865301,0.177427
0.487348,0.393051
0.385336,0.892394
0.136973,0.546026
0.761065,0.737745
0.822788,0.866494
0.808169,0.635941
0.25422,0.876134
