seed_x,seed_y
0.545014,0.278407
0.639835,0.863215
0.961865,0.648921
0.704284,0.306859
0.576632,0.042628
0.655074,0.312728
0.0446013,0.28905
0.852864,0.432061
0.613802,0.859325
0.605584,0.849718
0.249275,0.556159
0.431098,0.768152
0.60099,0.426091
0.655351,0.148304
0.0439735,0.012282
0.406441,0.694653
0.802449,0.697364
0.0917497,0.361344
0.603176,0.941523
0.89362,0.995606
0.228206,0.0740899
0.489404,0.058846
0.909509,0.315853
0.253036,0.173224
0.388377,0.943193
0.189544,0.95662
0.829858,0.220492
0.396323,0.669846
0.623318,0.472757
0.21454,0.903123
