seed_x,seed_y
0.814553,0.068769
0.906898,0.642101
0.673902,0.275432
0.792708,0.179127
0.792422,0.358183
0.530677,0.0500933
0.442389,0.626371
0.843793,0.36176
0.373276,0.458415
0.728524,0.849718
0.0223539,0.159271
0.0226656,0.824663
0.291619,0.47506
0.346988,0.280807
0.00725958,0.43085
0.505329,0.976799
0.519116,0.781753
0.518052,0.986223
0.203014,0.708094
0.908315,0.92956
0.207831,0.0221933
0.85148,0.451604
0.816882,0.147105
0.538673,0.441203
0.384669,0.856989
0.208099,0.456086
0.745996,0.851048
0.916204,0.765985
0.84866,0.671686
0.262913,0.828384
