seed_x,seed_y
0.76963,0.157462
0.797964,0.958523
0.908225,0.517616
0.735371,0.137802
0.797326,0.153565
0.611341,0.220395
0.130914,0.40764
0.849675,0.407346
0.529243,0.718381
0.648805,0.953772
0.154724,0.416628
0.287508,0.90943
0.492227,0.443307
0.546942,0.194887
0.0260156,0.159435
0.441206,0.810076
0.702839,0.727032
0.124907,0.581028
0.462494,0.859458
0.898786,0.977646
0.0753932,0.0407278
0.616697,0.125615
0.991611,0.256528
0.353455,0.267436
0.387074,0.984755
0.0503837,0.780651
0.800376,0.442173
0.579093,0.866494
0.70254,0.542693
0.231546,0.996547
