seed_x,seed_y
0.589937,0.189714
0.748768,0.470547
0.546859,0.144127
0.823795,0.348184
0.571727,0.46912
0.486944,0.0439378
0.611261,0.74496
0.840604,0.337045
0.288715,0.317469
0.771745,0.745665
0.116904,0.0197401
0.121583,0.683386
0.182855,0.492276
0.23858,0.327391
0.0252175,0.578003
0.540096,0.861376
0.419505,0.811421
0.731205,0.786066
0.0623321,0.626029
0.913481,0.903489
0.360644,0.0555554
0.978772,0.628346
0.722149,0.0877792
0.639092,0.535415
0.383366,0.787719
0.34726,0.280117
0.716513,0.924941
0.895897,0.569336
0.927882,0.741622
0.279919,0.73496
