seed_x,seed_y
0.674792,0.144024
0.808506,0.535356
0.594853,0.193731
0.812051,0.284318
0.655101,0.42721
0.503465,0.00905672
0.547465,0.70016
0.841808,0.346382
0.320661,0.370716
0.755417,0.784974
0.0811853,0.0724518
0.0673379,0.736757
0.223943,0.485772
0.279534,0.309792
0.0184334,0.522412
0.526962,0.90498
0.457136,0.800213
0.65068,0.869058
0.115479,0.657031
0.911529,0.913338
0.302915,0.042952
0.930684,0.561577
0.757937,0.110191
0.601156,0.499824
0.383858,0.813888
0.294688,0.346594
0.727651,0.988982
0.964943,0.643626
0.897954,0.715202
0.273495,0.770253
