seed_x,seed_y
0.325389,0.396664
0.485219,0.695474
0.837646,0.777308
0.673888,0.472159
0.360841,0.0672807
0.697836,0.403008
0.209721,0.173096
0.855982,0.456227
0.696483,0.997138
0.563323,0.747977
0.341724,0.69259
0.571496,0.630014
0.707337,0.409258
0.761352,0.102756
0.0615323,0.136544
0.372448,0.581794
0.899844,0.668356
0.300164,0.146541
0.740731,0.977996
0.888569,0.970115
0.377624,0.106711
0.364939,0.231659
0.816882,0.37386
0.154849,0.0811057
0.389652,0.875462
0.325613,0.870591
0.858686,0.00373786
0.217615,0.477567
0.545857,0.404374
0.197912,0.811775
