seed_x,seed_y
0.649835,0.157462
0.790936,0.516295
0.580737,0.179141
0.815505,0.303102
0.630579,0.439537
0.498606,0.0193159
0.566228,0.713336
0.841454,0.343636
0.311265,0.355055
0.76022,0.773412
0.0916908,0.0569484
0.0832922,0.72106
0.211859,0.487685
0.267489,0.314968
0.0204287,0.538762
0.530825,0.892155
0.446068,0.803509
0.674364,0.844649
0.0998474,0.647913
0.912103,0.910441
0.319894,0.0466589
0.944828,0.581215
0.747411,0.103599
0.612314,0.510292
0.383713,0.806191
0.31015,0.327042
0.724375,0.984055
0.944636,0.621776
0.906756,0.722973
0.275384,0.759873
