seed_x,seed_y
0.854485,0.111772
0.857702,0.893714
0.860231,0.468012
0.747114,0.0739365
0.8807,0.195475
0.594819,0.185514
0.19471,0.452441
0.84847,0.398009
0.497298,0.665135
0.665133,0.993081
0.119005,0.363916
0.233263,0.962801
0.451138,0.44981
0.505987,0.212485
0.0192315,0.215026
0.45434,0.853681
0.665209,0.73824
0.20543,0.66402
0.409348,0.828455
0.900738,0.967797
0.0176639,0.0281243
0.664785,0.192384
0.955823,0.234116
0.391392,0.303027
0.386581,0.958587
0.00399681,0.714174
0.789238,0.525918
0.64814,0.940784
0.732468,0.569114
0.23797,0.965406
