seed_x,seed_y
0.794587,0.144024
0.815534,0.939462
0.894109,0.503027
0.738825,0.119018
0.821848,0.165891
0.606482,0.210136
0.149677,0.420817
0.849321,0.4046
0.519848,0.70272
0.653607,0.965333
0.144219,0.401125
0.271554,0.925127
0.480142,0.44522
0.534896,0.200063
0.0240203,0.175785
0.445069,0.822901
0.691772,0.730329
0.14859,0.605438
0.446863,0.850339
0.89936,0.974749
0.058414,0.0370209
0.63084,0.145253
0.981085,0.249936
0.364613,0.277904
0.386929,0.977059
0.0349214,0.761099
0.7971,0.466804
0.599401,0.888344
0.711343,0.550464
0.233435,0.990319
