seed_x,seed_y
0.470142,0.318722
0.587125,0.806031
0.919518,0.692689
0.693922,0.363211
0.503067,0.005649
0.669652,0.343505
0.100892,0.24952
0.853927,0.4403
0.641989,0.906307
0.591177,0.815034
0.280792,0.60267
0.478961,0.72106
0.637245,0.420352
0.691488,0.132776
0.0499595,0.0417126
0.394852,0.656178
0.835652,0.687475
0.1628,0.288115
0.65007,0.968878
0.891898,0.986916
0.279144,0.0852106
0.446973,0.11776
0.877932,0.335628
0.219563,0.14182
0.388812,0.920103
0.235931,0.983993
0.839686,0.146599
0.3354,0.604296
0.596911,0.449445
0.208871,0.871982
