seed_x,seed_y
0.255508,0.434291
0.436023,0.642101
0.798121,0.818158
0.664216,0.524754
0.29218,0.101794
0.711442,0.431734
0.262259,0.136201
0.856975,0.463917
0.72279,0.953288
0.549877,0.715605
0.37114,0.735999
0.616168,0.586062
0.741175,0.403902
0.795079,0.0882629
0.0671193,0.182325
0.361632,0.545885
0.930834,0.659126
0.366478,0.0781947
0.784499,0.952465
0.886962,0.962004
0.425166,0.11709
0.325337,0.286645
0.787409,0.392316
0.123608,0.0517953
0.390057,0.853911
0.368907,0.815845
0.867859,0.0727051
0.160753,0.416388
0.52121,0.382616
0.192621,0.78271
