seed_x,seed_y
0.934349,0.00426489
0.991234,0.733597
0.741658,0.345461
0.776129,0.0889637
0.910126,0.299016
0.554002,0.0993372
0.352324,0.563124
0.845494,0.374942
0.418375,0.533586
0.705473,0.905213
0.0307584,0.233687
0.0992466,0.900011
0.349626,0.465879
0.404806,0.255963
0.0024708,0.352368
0.486788,0.961409
0.572241,0.76593
0.404371,0.869058
0.278044,0.751862
0.905559,0.943464
0.126331,0.00440015
0.783591,0.357342
0.867406,0.178745
0.485116,0.390957
0.385365,0.893934
0.13388,0.549936
0.76172,0.732819
0.818727,0.870864
0.806409,0.634387
0.253843,0.87821
