seed_x,seed_y
0.530039,0.221966
0.7066,0.4248
0.512981,0.109112
0.832085,0.393266
0.512875,0.498703
0.475281,0.0685597
0.656293,0.776583
0.839753,0.330454
0.266166,0.279884
0.783271,0.717917
0.142118,0.0197401
0.159873,0.645712
0.153851,0.496867
0.209671,0.339813
0.0300063,0.617244
0.549367,0.830596
0.392943,0.819332
0.788045,0.727484
0.0248169,0.604145
0.914858,0.896536
0.401395,0.064452
0.98443,0.675477
0.696887,0.0719591
0.665871,0.560538
0.383018,0.769247
0.384369,0.233192
0.708651,0.865827
0.847158,0.516897
0.949008,0.760272
0.284454,0.710047
