seed_x,seed_y
0.93934,0.00157722
0.994748,0.737409
0.744481,0.348379
0.775438,0.0852069
0.91503,0.296551
0.554973,0.101389
0.348571,0.560489
0.845565,0.375491
0.420254,0.536718
0.704512,0.907526
0.0328595,0.236788
0.102437,0.903151
0.352043,0.465496
0.407215,0.254928
0.00286987,0.349098
0.486015,0.958844
0.574454,0.765271
0.399635,0.864176
0.281171,0.753685
0.905445,0.944044
0.122935,0.00365877
0.780762,0.353414
0.869511,0.180064
0.482885,0.388864
0.385394,0.895473
0.130788,0.553847
0.762376,0.727893
0.814665,0.875234
0.804648,0.632833
0.253465,0.880286
