seed_x,seed_y
0.744673,0.1709
0.780394,0.977585
0.922341,0.532205
0.731916,0.156586
0.772805,0.141239
0.6162,0.230654
0.11215,0.394464
0.850029,0.410092
0.538639,0.734041
0.644003,0.94221
0.16523,0.432131
0.303463,0.893732
0.504312,0.441394
0.558987,0.189711
0.0280109,0.143084
0.437343,0.797251
0.713907,0.723736
0.101223,0.556619
0.478125,0.868576
0.898212,0.980543
0.0923724,0.0444347
0.602553,0.105977
0.993716,0.263119
0.342298,0.256968
0.387219,0.992452
0.065846,0.800203
0.803652,0.417541
0.558785,0.844645
0.693738,0.534923
0.229656,0.986167
