seed_x,seed_y
0.574963,0.262281
0.660918,0.886089
0.978804,0.631414
0.708429,0.284318
0.606058,0.0574196
0.649243,0.300417
0.022085,0.304862
0.852439,0.428766
0.602528,0.840533
0.611347,0.863592
0.236668,0.537555
0.411952,0.786989
0.586489,0.428386
0.640897,0.154515
0.0415791,0.0319024
0.411076,0.710042
0.789167,0.70132
0.0633295,0.390635
0.584418,0.930581
0.894309,0.999082
0.207831,0.0696416
0.506377,0.0352806
0.92214,0.307943
0.266425,0.185786
0.388203,0.952429
0.17099,0.933158
0.825927,0.250049
0.420692,0.696065
0.633881,0.482082
0.216807,0.91558
