seed_x,seed_y
0.73469,0.111772
0.850674,0.581104
0.628731,0.228745
0.803762,0.239236
0.713953,0.397627
0.515127,0.017264
0.502432,0.668536
0.842659,0.352973
0.34321,0.408301
0.743892,0.812721
0.0559719,0.10966
0.0290473,0.774431
0.252947,0.481181
0.308443,0.29737
0.0136446,0.483171
0.517691,0.93576
0.483699,0.792302
0.59384,0.92764
0.152994,0.678915
0.910151,0.92029
0.262164,0.0340554
0.89674,0.514446
0.783199,0.126011
0.574378,0.474701
0.384206,0.83236
0.257578,0.39352
0.735513,0.929867
0.98119,0.696065
0.876828,0.696552
0.268959,0.795167
