seed_x,seed_y
0.864468,0.106396
0.86473,0.886089
0.854585,0.462176
0.748496,0.0664228
0.890509,0.200405
0.592876,0.18141
0.202216,0.457711
0.848329,0.396911
0.49354,0.658871
0.667054,0.997706
0.114803,0.357715
0.226882,0.96908
0.446305,0.450576
0.501169,0.214556
0.0184334,0.221566
0.455885,0.858811
0.660782,0.739559
0.214904,0.673784
0.403095,0.824808
0.900967,0.966638
0.0108722,0.0266416
0.670442,0.200239
0.951613,0.231479
0.395855,0.307214
0.386523,0.955508
0.0101817,0.706353
0.787927,0.535771
0.656263,0.949524
0.735989,0.572222
0.238726,0.961254
