seed_x,seed_y
0.375304,0.369787
0.520359,0.733597
0.865878,0.748129
0.680796,0.434591
0.409884,0.042628
0.688117,0.38249
0.172194,0.199449
0.855274,0.450735
0.677692,0.965817
0.572928,0.7711
0.320713,0.661583
0.539587,0.661409
0.683167,0.413084
0.737261,0.113107
0.0575417,0.103844
0.380173,0.607444
0.877709,0.674949
0.252797,0.19536
0.709469,0.996232
0.889717,0.975908
0.343665,0.0992967
0.393227,0.192384
0.837933,0.360676
0.177164,0.102042
0.389362,0.890855
0.294688,0.909695
0.852134,0.0530002
0.25823,0.521267
0.563462,0.419916
0.201691,0.832536
