seed_x,seed_y
0.00593553,0.568675
0.260323,0.451486
0.656963,0.964053
0.629675,0.712595
0.0469633,0.225058
0.760035,0.534325
0.449894,0.00443476
0.860518,0.491378
0.816745,0.796683
0.501853,0.59999
0.476196,0.891034
0.775712,0.429086
0.862023,0.384773
0.915534,0.0365034
0.0870727,0.345828
0.323004,0.417637
0.957396,0.626161
0.603313,0.166068
0.940812,0.861281
0.881222,0.933036
0.594958,0.154159
0.1839,0.483025
0.68215,0.458233
0.0120316,0.0559825
0.391506,0.776943
0.52353,0.620324
0.900617,0.319017
0.047029,0.197891
0.433185,0.304908
0.173726,0.678906
