seed_x,seed_y
0.495099,0.305283
0.604695,0.825092
0.933634,0.6781
0.697376,0.344427
0.527588,0.0179753
0.664793,0.333246
0.0821285,0.262697
0.853573,0.437554
0.632593,0.890646
0.595979,0.826595
0.270286,0.587166
0.463006,0.736757
0.62516,0.422265
0.679442,0.137952
0.0479642,0.0253623
0.398715,0.669003
0.824584,0.690771
0.139117,0.312525
0.634439,0.959759
0.892472,0.989813
0.262164,0.0815037
0.461117,0.0981217
0.888458,0.329036
0.230721,0.152288
0.388667,0.9278
0.220469,0.995725
0.83641,0.17123
0.355708,0.626146
0.605714,0.457215
0.210761,0.882362
