seed_x,seed_y
0.874451,0.101021
0.871758,0.878465
0.848938,0.45634
0.749878,0.0589092
0.900317,0.205336
0.590932,0.177307
0.209721,0.462982
0.848187,0.395812
0.489782,0.652606
0.668975,0.993081
0.110601,0.351513
0.2205,0.975359
0.441471,0.451341
0.496351,0.216626
0.0176353,0.228106
0.45743,0.86394
0.656355,0.740877
0.224377,0.683547
0.396842,0.821161
0.901197,0.96548
0.0040805,0.0251588
0.6761,0.208094
0.947403,0.228843
0.400318,0.311401
0.386465,0.952429
0.0163666,0.698532
0.786617,0.545623
0.664387,0.958264
0.73951,0.57533
0.239482,0.957102
