seed_x,seed_y
0.579954,0.259593
0.664432,0.889902
0.981628,0.628496
0.709119,0.280561
0.610962,0.0598849
0.648271,0.298365
0.0183323,0.307498
0.852368,0.428217
0.600649,0.8374
0.612307,0.865904
0.234567,0.534454
0.408762,0.790129
0.584072,0.428769
0.638488,0.15555
0.0411801,0.0351725
0.411849,0.712607
0.786954,0.701979
0.0585929,0.395517
0.581292,0.928757
0.894424,0.999662
0.204435,0.0689003
0.509205,0.031353
0.924246,0.306625
0.268657,0.187879
0.388175,0.953969
0.167897,0.929247
0.825272,0.254976
0.424754,0.700435
0.635642,0.483636
0.217185,0.917656
