seed_x,seed_y
0.100773,0.517609
0.327089,0.52392
0.710603,0.908613
0.642801,0.641216
0.140146,0.178218
0.741569,0.49534
0.378593,0.054506
0.859172,0.480943
0.781042,0.856193
0.520102,0.643923
0.436275,0.832121
0.715086,0.488737
0.816101,0.392042
0.869761,0.056172
0.0794904,0.283697
0.337682,0.466371
0.999453,0.638688
0.513315,0.0733128
0.881413,0.895931
0.883403,0.944043
0.530437,0.140073
0.237646,0.408401
0.722149,0.433185
0.0544305,0.0162042
0.390955,0.806191
0.464774,0.694622
0.888169,0.225418
0.0348443,0.280919
0.466635,0.334437
0.180906,0.718351
