seed_x,seed_y
0.824536,0.0633936
0.913926,0.649726
0.679548,0.281267
0.791327,0.171614
0.802231,0.353252
0.532621,0.0541969
0.434884,0.621101
0.843935,0.362859
0.377034,0.46468
0.726603,0.854343
0.0181517,0.165472
0.0290473,0.830942
0.296452,0.474295
0.351806,0.278737
0.00646145,0.42431
0.503784,0.981929
0.523543,0.780434
0.508579,0.976459
0.209267,0.711741
0.908085,0.930718
0.201039,0.0207105
0.845823,0.443749
0.821092,0.149741
0.53421,0.437016
0.384727,0.860068
0.201914,0.463907
0.747307,0.841196
0.908081,0.774725
0.845139,0.668578
0.262157,0.832536
