seed_x,seed_y
0.949323,0.060706
0.924468,0.82128
0.806591,0.412572
0.76024,0.00255701
0.973882,0.242315
0.576354,0.146529
0.266012,0.502512
0.847124,0.387574
0.461595,0.605625
0.683382,0.958396
0.0790841,0.305003
0.172637,0.97222
0.405216,0.457079
0.460215,0.232154
0.0116493,0.277157
0.469019,0.902415
0.623152,0.750767
0.295427,0.756775
0.349949,0.793806
0.902919,0.956789
0.0482265,0.0140381
0.71853,0.267007
0.915825,0.209067
0.433791,0.342805
0.386031,0.929339
0.0627535,0.639876
0.776789,0.619516
0.72531,0.971374
0.765918,0.598642
0.24515,0.92596
