seed_x,seed_y
0.934349,0.068769
0.913926,0.832717
0.81506,0.421326
0.758168,0.0138275
0.959169,0.234919
0.57927,0.152685
0.254754,0.494606
0.847336,0.389222
0.467232,0.615021
0.680501,0.965333
0.0853875,0.314305
0.182209,0.981638
0.412467,0.455932
0.467442,0.229048
0.0128465,0.267347
0.466701,0.89472
0.629793,0.748789
0.281217,0.74213
0.359327,0.799277
0.902575,0.958527
0.0380389,0.0162622
0.710044,0.255225
0.92214,0.213022
0.427096,0.336524
0.386118,0.933957
0.0534762,0.651607
0.778755,0.604738
0.713125,0.984484
0.760636,0.59398
0.244017,0.932188
