seed_x,seed_y
0.59992,0.184339
0.755796,0.478172
0.552505,0.149962
0.822414,0.34067
0.581536,0.464189
0.488887,0.0398341
0.603756,0.739689
0.840745,0.338144
0.292474,0.323734
0.769824,0.750289
0.112702,0.0259415
0.115201,0.689665
0.187689,0.491511
0.243398,0.32532
0.0244194,0.571463
0.538551,0.866506
0.423933,0.810102
0.721731,0.79583
0.0685847,0.629676
0.913251,0.904647
0.353853,0.0540727
0.973115,0.62049
0.726359,0.0904159
0.634629,0.531228
0.383424,0.790797
0.341075,0.287938
0.717824,0.934793
0.90402,0.578076
0.924361,0.738514
0.279163,0.739112
