seed_x,seed_y
0.0159184,0.5633
0.267351,0.45911
0.662609,0.958217
0.631057,0.705082
0.056772,0.220127
0.758091,0.530222
0.442389,0.00970542
0.860376,0.49028
0.812987,0.802947
0.503774,0.604614
0.471994,0.884833
0.76933,0.435365
0.857189,0.385538
0.910716,0.0385738
0.0862745,0.339288
0.324549,0.422767
0.961823,0.62748
0.59384,0.156305
0.93456,0.864929
0.881452,0.934194
0.588167,0.152676
0.189557,0.47517
0.686361,0.455596
0.0164946,0.0517953
0.391448,0.780022
0.517346,0.628145
0.899307,0.309164
0.0389059,0.20663
0.436706,0.308016
0.174482,0.683058
