seed_x,seed_y
0.500091,0.238092
0.685516,0.401926
0.496042,0.0916047
0.83623,0.415807
0.483449,0.513495
0.46945,0.0808707
0.67881,0.792395
0.839328,0.327159
0.254891,0.261091
0.789034,0.704043
0.154724,0.0383442
0.179018,0.626875
0.13935,0.499162
0.195216,0.346024
0.0324007,0.636865
0.554003,0.815206
0.379661,0.823288
0.816465,0.698193
0.00605925,0.593203
0.915547,0.89306
0.42177,0.0689003
0.967457,0.699042
0.684255,0.0640491
0.67926,0.5731
0.382844,0.76001
0.402924,0.20973
0.70472,0.836269
0.822788,0.490677
0.959571,0.769597
0.286722,0.69759
