seed_x,seed_y
0.694758,0.133273
0.822562,0.550606
0.606146,0.205402
0.809288,0.269291
0.674718,0.417349
0.507353,0.000849415
0.532454,0.689618
0.842092,0.348579
0.328177,0.383244
0.751575,0.794223
0.0727808,0.0848545
0.0545744,0.749315
0.233611,0.484242
0.289171,0.305652
0.0168371,0.509331
0.523872,0.91524
0.46599,0.797576
0.631733,0.888585
0.127984,0.664326
0.91107,0.915655
0.289331,0.0399864
0.919369,0.545866
0.766357,0.115464
0.59223,0.491449
0.383974,0.820045
0.282318,0.362236
0.730272,0.969277
0.98119,0.661106
0.890912,0.708986
0.271983,0.778558
