seed_x,seed_y
0.899408,0.0230786
0.966636,0.706911
0.721896,0.325036
0.780965,0.115261
0.875796,0.316273
0.547199,0.0849743
0.378593,0.581571
0.844998,0.371097
0.405221,0.511662
0.712196,0.889027
0.0160506,0.211982
0.0769105,0.878035
0.332707,0.468557
0.387942,0.263209
0.000475478,0.375259
0.492195,0.979364
0.556746,0.770545
0.437528,0.903231
0.256161,0.739096
0.906363,0.939409
0.150102,0.00958981
0.803392,0.384835
0.85267,0.169517
0.500737,0.405612
0.385162,0.883158
0.155527,0.522563
0.757134,0.767302
0.847158,0.840275
0.818732,0.645266
0.256488,0.863678
