seed_x,seed_y
0.76963,0.092958
0.875272,0.60779
0.648493,0.249171
0.798926,0.212938
0.748283,0.38037
0.52193,0.0316268
0.476163,0.650089
0.843155,0.356817
0.356364,0.430226
0.737168,0.828907
0.041264,0.131365
0.00671119,0.796408
0.269866,0.478503
0.325307,0.290124
0.0108512,0.46028
0.512283,0.953714
0.499194,0.787687
0.560683,0.961813
0.174878,0.691681
0.909348,0.924345
0.238394,0.0288657
0.876939,0.486952
0.797935,0.13524
0.558757,0.460045
0.384409,0.843135
0.235931,0.420892
0.7401,0.895384
0.952759,0.726655
0.864505,0.685674
0.266314,0.809699
