seed_x,seed_y
0.644843,0.16015
0.787422,0.512483
0.577914,0.176223
0.816196,0.306859
0.625675,0.442002
0.497634,0.0213677
0.569981,0.715971
0.841383,0.343087
0.309386,0.351923
0.76118,0.7711
0.093792,0.0538477
0.0864831,0.71792
0.209442,0.488068
0.26508,0.316004
0.0208278,0.542032
0.531598,0.88959
0.443855,0.804169
0.679101,0.839767
0.0967211,0.646089
0.912218,0.909861
0.32329,0.0474002
0.947657,0.585142
0.745306,0.102281
0.614545,0.512385
0.383684,0.804652
0.313243,0.323132
0.72372,0.979129
0.940574,0.617406
0.908517,0.724527
0.275762,0.757797
