seed_x,seed_y
0.954314,0.0580183
0.927982,0.817468
0.803768,0.409654
0.760931,0.00631383
0.978787,0.24478
0.575382,0.144477
0.269764,0.505147
0.847053,0.387025
0.459716,0.602493
0.684342,0.956084
0.076983,0.301902
0.169446,0.96908
0.402799,0.457462
0.457806,0.233189
0.0112502,0.280427
0.469791,0.90498
0.620938,0.751426
0.300164,0.761657
0.346822,0.791982
0.903034,0.95621
0.0516223,0.0132967
0.721359,0.270935
0.91372,0.207749
0.436022,0.344898
0.386002,0.9278
0.065846,0.635966
0.776134,0.624443
0.729372,0.967004
0.767678,0.600196
0.245528,0.923884
