seed_x,seed_y
0.310415,0.404727
0.474677,0.684037
0.829176,0.786062
0.671815,0.483429
0.346128,0.0746765
0.700751,0.409164
0.220979,0.16519
0.856195,0.457875
0.70212,0.987742
0.560442,0.74104
0.348028,0.701892
0.581069,0.620596
0.714588,0.40811
0.768579,0.09965
0.0627295,0.146355
0.37013,0.574099
0.906485,0.666378
0.314374,0.131895
0.75011,0.972525
0.888225,0.968376
0.387811,0.108935
0.356453,0.243442
0.810566,0.377815
0.148155,0.0748249
0.389739,0.870844
0.33489,0.85886
0.860652,0.0185166
0.20543,0.464457
0.540576,0.399711
0.196778,0.805547
