seed_x,seed_y
0.874451,0.0365169
0.949066,0.687849
0.70778,0.310446
0.784419,0.134045
0.851274,0.328599
0.542339,0.0747152
0.397357,0.594748
0.844643,0.368351
0.395826,0.496001
0.716998,0.877466
0.005545,0.196479
0.0609561,0.862337
0.320622,0.470469
0.375897,0.268385
0.0024708,0.391609
0.496058,0.992189
0.545678,0.773842
0.461212,0.92764
0.240529,0.729978
0.906937,0.936512
0.167081,0.0132967
0.817536,0.404473
0.842144,0.162925
0.511895,0.41608
0.385017,0.875462
0.17099,0.503011
0.753858,0.791933
0.867465,0.818425
0.827534,0.653037
0.258378,0.853297
