seed_x,seed_y
0.150688,0.490732
0.362229,0.562043
0.738835,0.879434
0.649709,0.603648
0.189189,0.153565
0.731851,0.474822
0.341066,0.0808593
0.858463,0.47545
0.762251,0.887514
0.529707,0.667046
0.415264,0.801114
0.683177,0.520132
0.791931,0.395868
0.84567,0.0665239
0.0754997,0.250996
0.345408,0.49202
0.977318,0.645281
0.465948,0.024494
0.850151,0.914168
0.884551,0.949837
0.496478,0.132659
0.265933,0.369125
0.7432,0.420001
0.0767458,0.00782976
0.390666,0.821584
0.433849,0.733726
0.881617,0.176156
0.07546,0.324619
0.48424,0.349978
0.184685,0.739112
