seed_x,seed_y
0.629869,0.168213
0.77688,0.501046
0.569444,0.16747
0.818269,0.318129
0.610962,0.449398
0.494718,0.0275232
0.581239,0.723877
0.841171,0.341439
0.303748,0.342526
0.764061,0.764163
0.100095,0.0445456
0.0960557,0.708502
0.202191,0.489215
0.257853,0.319109
0.022025,0.551842
0.533915,0.881895
0.437214,0.806147
0.693311,0.825121
0.0873423,0.640618
0.912562,0.908123
0.333477,0.0496244
0.956143,0.596925
0.73899,0.098326
0.62124,0.518666
0.383598,0.800034
0.32252,0.311401
0.721755,0.964351
0.928389,0.604296
0.913798,0.729189
0.276896,0.751569
